"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"(6) per i comuni delle regioni a statuto speciale.";""
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"(7) trattasi di fattispecie gi� denominata ""fondo sviluppo investimenti"" e riconducibile - nell'applicazione del federalismo municipale - ai contributi erariali in essere sulle rate di ammortamento dei mutui ex all'art. 11 lettera e) della l.42/2009.";""
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"5 per mille irpef destinato al sostegno delle attività sociali";"5 per mille irpef destinato al sostegno delle attività sociali"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"altri";"altri contributi dallo stato"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"altri contributi dallo stato";"altri contributi dallo stato"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"categoria 1^ - contributi e trasferimenti correnti dallo stato";"categoria 1^ - contributi e trasferimenti correnti dallo stato"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"altri contributi statali erogati tramite le regioni";"altri contributi statali erogati tramite le regioni"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"categoria 2^ - contributi e trasferimenti correnti dalla regione";"categoria 2^ - contributi e trasferimenti correnti dalla regione"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"categoria 3^ - contributi e trasferimenti correnti dalla regione per funzioni delegate";"categoria 3^ - contributi e trasferimenti correnti dalla regione per funzioni delegate"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"categoria 4^ - contributi e trasferimenti da parte  di organismi comunitari e internazionali";"categoria 4^ - contributi e trasferimenti da parte  di organismi comunitari e internazionali"
