"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-accensioni-di-prestiti";"categoria 4^ - emissioni di prestiti obbigazionari";"";"emissione di prestiti obbligazionari";"Prestiti";"ENTRATE"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-accensioni-di-prestiti";"totale titolo v";"";"TOTALE";"Prestiti";"ENTRATE"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-alienazione-da-trasferimenti-di-capitali-e-da-riscossioni-di-crediti";"";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-alienazione-da-trasferimenti-di-capitali-e-da-riscossioni-di-crediti";"altri trasferimenti";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-alienazione-da-trasferimenti-di-capitali-e-da-riscossioni-di-crediti";"categoria 1^ - alienazione di beni patrimoniali";"";"Alienazione del patrimonio";"Vendite e trasferimenti di capitali";"ENTRATE"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-alienazione-da-trasferimenti-di-capitali-e-da-riscossioni-di-crediti";"categoria 2^ - trasferimenti di capitali dallo stato";"";"Trasferimenti di capitali dallo Stato";"Vendite e trasferimenti di capitali";"ENTRATE"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-alienazione-da-trasferimenti-di-capitali-e-da-riscossioni-di-crediti";"categoria 3^ - trasferimenti da capitali dalla regione";"";"Trasferimenti di capitali dalla Regione";"Vendite e trasferimenti di capitali";"ENTRATE"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-alienazione-da-trasferimenti-di-capitali-e-da-riscossioni-di-crediti";"categoria 4^ - trasferimenti da capitali da altri enti del settore pubblico";"";"Trasferimenti di capitali da altri enti pubblici";"Vendite e trasferimenti di capitali";"ENTRATE"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-alienazione-da-trasferimenti-di-capitali-e-da-riscossioni-di-crediti";"categoria 5^ - trasferimenti di capitali da altri soggetti";"";"Trasferimenti di capitali da privati";"Vendite e trasferimenti di capitali";"ENTRATE"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-alienazione-da-trasferimenti-di-capitali-e-da-riscossioni-di-crediti";"categoria 6^ - riscossioni di crediti";"";"Riscossioni di crediti";"Vendite e trasferimenti di capitali";"ENTRATE"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-alienazione-da-trasferimenti-di-capitali-e-da-riscossioni-di-crediti";"entrate da permessi di costruire";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-alienazione-da-trasferimenti-di-capitali-e-da-riscossioni-di-crediti";"totale titolo iv";"";"TOTALE";"Vendite e trasferimenti di capitali";"ENTRATE"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"(3) deve trattarsi di contributi attribuiti  per finanziare espressamente le spese di personale.";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"(5) solo per i comuni della sicilia e della sardegna, in quanto per i comuni delle province autonome di trento e bolzano è prevista la voce 2126 mentre per le altre regioni a statuto speciale è prevista la voce 2112.";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"(5) solo per i comuni della sicilia e della sardegna.";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"(6) per i comuni delle regioni a statuto speciale.";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"(7) ai sensi di tali disposizioni, alle regioni friuli venezia giulia e valle d'aosta, i finanziamenti vengono attribuiti ai comuni tramite i citati enti. tale previsione riguarda anche i comuni che ricadono nei territori di trento e bolzano per i quali la collocazione contabile del trasferimento va effettuata alla categoria 5° alla voce ""da altri enti"". tale collocazione contabile del contributo viene indicata per non introdurre un principio diverso da quello seguito ai fini siope (provenienza dell'erogazione), ma il trasferimento rimane statale nella sua natura e nell'effettiva provenienza.";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"(7) trattasi di fattispecie già denominata ""fondo sviluppo investimenti"" e riconducibile - nell'applicazione del federalismo municipale - ai contributi erariali in essere sulle rate di ammortamento dei mutui ex all'art. 11 lettera e) della l.42/2009.";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"5 per mille irpef destinato al sostegno delle attività sociali";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"altri contributi dallo stato";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"altri contributi statali erogati tramite le regioni";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"categoria 1^ - contributi e trasferimenti correnti dallo stato";"";"Contributi dallo Stato";"CONTRIBUTI PUBBLICI";"ENTRATE"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"categoria 2^ - contributi e trasferimenti correnti dalla regione";"";"Contributi dalla Regione";"CONTRIBUTI PUBBLICI";"ENTRATE"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"categoria 3^ - contributi e trasferimenti correnti dalla regione per funzioni delegate";"";"Contributi dalla Regione";"CONTRIBUTI PUBBLICI";"ENTRATE"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"categoria 4^ - contributi e trasferimenti da parte  di organismi comunitari e internazionali";"";"Contributi da altri enti pubblici";"CONTRIBUTI PUBBLICI";"ENTRATE"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"categoria 5^ - contributi e trasferimenti correnti da altri enti del settore pubblico";"";"Contributi da altri enti pubblici";"CONTRIBUTI PUBBLICI";"ENTRATE"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"contributi dallo stato non fiscalizzati (per regioni a statuto ordinario e sicilia e sardegna)";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"contributo per gli interventi dei comuni (ex fondo sviluppo investimenti)";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"di cui : entrate a specifica destinazione per finanziare spese di personale";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"di cui: dalle province per rimborso statale ici (art. 4 co. 5 d.l. 16/12)";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"di cui: entrate da contribuzione regionale a specifica destinazione per finanziare spese di personale";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"fondo consolidato";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"fondo ordinario";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"fondo per funzioni trasferite";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"fondo per sviluppo investimenti";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"fondo perequativo fiscalità locale";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"per rimborso finanziamento statale ici  (art.4. co. 5 d.l. 16/12) (7)";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"totale titolo ii";"";"TOTALE";"CONTRIBUTI PUBBLICI";"ENTRATE"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"trasferimenti compensativi per ici sull'abitazione principale";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-servizi-per-conto-di-terzi";"totale generale delle entrate";"";"";"TOTALE";"ENTRATE"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-servizi-per-conto-di-terzi";"totale titolo vi";"";"";"ENTRATE PER CONTO TERZI";"ENTRATE"
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"(2) le entrate derivanti da concessioni cimiteriali in diritto di superficie vanno collocate al titolo iv - categoria i delle entrate";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"(2) le entrate derivanti da concessioni cimiteriali in diritto di superficie vanno collocate al titolo iv -categoria i delle entrate.";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"(3) alla luce dell'orientamento di cui alla circolare n. 3/df dell'11/11/2010 del mef - dipartimento delle finanze";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"(3) la circolare n. 3/df  dell'11 novembre 2010 del dipartimento delle finanze ha fornito orientamenti in materia, alla  luce delle disposizioni recate dall'articolo 14, comma 33 del d.l. 31 maggio 2010 n. 78 e, pertanto, l'allocazione si riporta a tale codice.";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"altri proventi";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"c.o.s.a.p.";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"canone per concessioni cimiteriali";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"canone per l'installazione dei mezzi pubblicitari";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"canone pubblicità";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"categoria 1^ - proventi di servizi pubblici";"";"Servizi pubblici";"Entrate extratributarie";"ENTRATE"
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"categoria 2^ - proventi di beni comunali";"";"Proventi di beni dell'ente";"Entrate extratributarie";"ENTRATE"
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"categoria 3^ - interessi su anticipazioni o crediti";"";"Interessi su anticipazioni o crediti";"Entrate extratributarie";"ENTRATE"
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"categoria 4^ - utili netti delle aziende speciali e partecipate,dividendi di società";"";"Utili delle aziende partecipate";"Entrate extratributarie";"ENTRATE"
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"categoria 5^ - proventi diversi";"";"Altre entrate extratributarie";"Entrate extratributarie";"ENTRATE"
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"entrate da sanzioni amministrative, ammende e oblazioni";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"tariffa d'igiene ambientale";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"tariffa per la raccolta e lo smaltimento dei rifiuti";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"totale titolo iii";"";"TOTALE";"Entrate extratributarie";"ENTRATE"
"preventivo";"2";"quadro-2-entrate-entrate-tributarie";"";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-tributarie";"(2) per i comuni che, ai sensi dell'ordinanza della corte costituzionale n.300/09 e della sentenza della corte costituzionale n.238/09, hanno collocato l'entrata al titolo i.";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-tributarie";"(2) per i comuni delle regioni a statuto ordinario secondo quanto previsto dal d. lgs. 23/2011 recante disposizioni in materia di federalismo fiscale municipale.";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-tributarie";"(4) alla luce dell'orientamento di cui alla circolare n. 3/df dell'11/11/2010 del mef - dipartimento delle finanze.";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-tributarie";"(4) solo per i comuni delle regioni a statuto speciale.";"";"";"";""
